storenum	studentid	year	month	day	hour	minute	money
4		2015011655	2015	1	11	3	41	-19.01
14		2014011231	2016	7	1	19	25	-16.91
9		2014012379	2015	12	12	0	27	216.86
11		2013013276	2015	12	8	4	3	-6.06
6		2012013511	2016	5	1	6	8	-6.04
7		2013013351	2015	10	31	20	13	-16.47
3		2014010709	2016	2	15	0	41	-20.24
2		2014010821	2015	12	31	7	41	-6.88
3		2012011843	2015	5	12	12	10	-6.01
2		2015010698	2016	4	2	7	11	-16.35
14		2014010602	2016	8	18	18	19	-11.22
14		2015013234	2015	11	30	15	34	-9.01
11		2014013745	2016	2	2	17	51	-8.87
3		2014013573	2015	3	20	19	37	269.62
5		2014011775	2015	10	5	3	0	-21.71
11		2014013026	2015	3	25	19	26	140.39
2		2014013841	2015	11	4	9	36	-21.27
11		2013013258	2016	12	25	14	57	-8.00
14		2012013302	2015	5	18	11	20	-19.05
14		2015012645	2016	3	9	5	19	-10.23
1		2015012863	2016	6	21	19	17	396.68
13		2013012975	2015	3	10	20	15	-3.73
7		2014010229	2015	10	7	2	48	-14.95
13		2013010215	2016	1	21	20	20	-4.66
12		2014012345	2016	12	29	0	35	-10.37
8		2015011080	2016	12	1	23	11	-15.58
3		2013010802	2015	8	21	8	6	-4.47
5		2013013661	2016	2	4	3	7	-15.41
2		2012011550	2016	2	2	7	0	-7.50
11		2012010161	2016	5	15	16	13	-5.25
4		2012013510	2016	5	6	21	0	-11.73
12		2015013542	2015	12	21	9	21	-14.56
5		2014011543	2015	11	17	19	57	-6.98
3		2014010673	2015	2	4	6	58	-12.89
2		2014011659	2015	8	6	5	3	-16.30
2		2014013367	2016	3	18	18	37	-13.76
8		2012013650	2016	2	20	16	48	-20.47
12		2012011205	2016	8	23	15	41	-13.65
12		2013012210	2015	2	26	1	51	-19.96
9		2014012691	2016	9	18	21	9	361.83
11		2013010900	2016	2	25	1	15	-21.30
3		2012010821	2015	5	15	4	34	-18.40
8		2012010365	2015	11	13	10	57	-4.67
12		2015012160	2016	10	26	15	41	-19.13
5		2013011208	2015	1	5	22	11	-15.21
6		2014011977	2016	7	26	9	6	-15.25
11		2013012593	2016	2	5	23	10	396.59
6		2015011307	2015	6	3	15	52	-20.84
5		2015011340	2016	3	13	13	24	-3.16
9		2012012669	2016	3	19	4	28	-5.40
7		2015012159	2016	12	16	10	7	-11.83
12		2015013826	2015	2	5	11	40	-21.12
14		2012012638	2015	4	21	7	13	-14.76
8		2013011073	2016	1	19	21	14	-14.37
3		2014013885	2015	5	26	6	49	-4.62
12		2014011878	2015	3	23	2	0	-20.63
4		2012011596	2015	3	5	20	3	-19.94
2		2015012926	2015	2	28	15	51	-16.07
6		2012013538	2016	8	25	12	10	237.73
3		2015012436	2015	8	22	2	25	-21.51
6		2015011840	2015	8	17	17	7	-19.45
10		2013010469	2015	8	8	21	36	-10.77
12		2012010793	2016	4	15	23	59	-7.92
14		2013010991	2016	6	8	5	38	-7.70
7		2015010884	2016	3	24	17	52	126.24
10		2015011940	2016	8	30	23	16	-19.64
7		2013011095	2016	11	5	4	11	-6.04
10		2012012281	2016	3	15	14	3	-10.53
9		2013012048	2015	2	1	11	22	-16.79
6		2015012473	2015	12	26	5	45	-12.64
12		2012013327	2016	3	3	6	52	-9.21
3		2014011137	2015	4	15	1	28	-20.61
5		2013011072	2016	9	21	11	8	-22.21
5		2012011986	2016	1	30	13	4	-17.32
7		2013010531	2015	6	6	17	49	-19.04
9		2013010531	2015	9	26	4	22	-5.66
4		2014013272	2016	1	16	19	39	299.60
4		2013010642	2016	8	17	9	17	-3.39
6		2012012992	2015	3	14	22	37	-19.31
3		2015012462	2016	1	14	0	31	-8.33
1		2013011989	2016	6	25	19	19	-4.59
3		2013011748	2015	8	30	20	23	-17.69
10		2015011680	2016	5	23	7	46	-8.12
12		2012013625	2016	6	27	3	50	-19.72
7		2013011574	2015	12	15	23	50	-4.83
3		2013011246	2016	2	4	23	1	-12.17
7		2015013179	2016	10	16	19	57	-9.83
4		2015010894	2016	9	3	18	16	-6.12
11		2012010807	2015	12	29	9	55	-5.75
10		2014012719	2016	10	27	14	34	-19.97
6		2015011680	2015	5	25	12	40	-17.03
9		2012010995	2015	2	28	18	52	-3.58
6		2012012672	2015	6	21	14	10	-3.21
14		2012010590	2016	5	13	23	36	-19.55
11		2012013690	2016	12	17	23	3	-21.35
11		2012013722	2016	7	8	8	41	-8.05
1		2013013382	2016	3	6	5	29	-15.34
8		2013013306	2016	8	16	20	7	-10.58
2		2014012983	2015	9	3	5	51	-8.89
9		2014010539	2016	2	28	1	30	-10.22
13		2013011306	2016	9	28	22	9	-6.41
5		2014010637	2016	9	14	0	49	-6.68
12		2014012638	2015	2	17	0	13	-22.59
12		2013010016	2016	8	5	3	55	382.22
7		2012012199	2015	6	26	8	13	72.12
13		2015013333	2016	3	19	0	29	-13.37
12		2012012127	2016	7	18	16	51	-21.37
11		2014010368	2015	4	9	5	34	-17.41
1		2013010657	2016	4	18	7	54	-9.55
8		2014013808	2015	3	21	4	37	-15.52
12		2015010108	2016	7	30	14	29	-4.31
13		2012013087	2016	7	15	3	7	-12.55
1		2013013662	2016	12	8	19	29	-9.65
12		2015012400	2015	12	7	5	16	-8.41
4		2015012038	2015	2	22	9	38	-18.67
14		2013011314	2015	5	1	6	24	-3.20
13		2015011517	2015	3	27	12	1	-4.59
2		2013010210	2015	3	17	16	20	-19.59
13		2014011978	2015	9	10	0	27	-17.89
12		2015010278	2015	8	28	20	55	-9.18
11		2012011768	2015	10	24	21	28	-4.98
2		2012013207	2016	4	4	20	3	-3.11
10		2015011148	2016	11	27	15	48	-6.85
10		2015013266	2015	4	27	11	14	-22.26
14		2012011030	2015	5	18	14	7	-11.12
2		2013013356	2016	4	2	23	59	-8.45
1		2015012136	2016	7	20	22	29	-12.93
12		2014012044	2016	12	3	2	36	-21.48
11		2012012653	2015	10	30	15	37	333.23
14		2013010172	2015	4	20	23	39	273.34
14		2013013804	2015	10	19	22	44	-15.84
13		2013011631	2015	11	29	18	17	-5.35
11		2014013284	2015	9	22	19	25	-21.37
2		2014013448	2015	5	28	23	5	-22.74
10		2012013865	2016	3	16	22	20	-8.47
9		2013012267	2016	1	26	2	29	-17.45
4		2014013361	2016	11	25	17	3	-10.60
5		2014011086	2016	4	14	15	21	-22.70
9		2015011170	2016	12	15	14	48	-18.58
14		2014011234	2015	11	19	3	4	-17.49
8		2015012845	2015	12	7	1	33	-12.21
1		2014011963	2015	8	22	8	32	-16.81
9		2013010117	2015	3	2	1	2	-11.69
8		2015010432	2015	12	26	3	4	-15.30
6		2013011184	2015	2	12	21	5	17.86
1		2014011319	2016	9	14	23	21	308.31
9		2013011488	2015	1	4	16	13	-4.72
4		2012013832	2016	10	17	4	34	-15.39
12		2012013575	2016	11	12	5	1	-6.05
8		2014010389	2016	12	22	2	50	-14.10
14		2015013051	2016	2	12	5	1	-21.48
13		2012013658	2015	9	4	15	42	-3.04
2		2014010084	2016	9	14	9	6	-4.85
10		2013010360	2016	5	17	9	39	-20.61
11		2015012087	2015	5	29	6	58	-13.24
11		2014010540	2016	10	16	20	42	-18.84
10		2013010958	2016	8	12	1	57	-11.11
2		2012012470	2015	1	12	14	31	-5.02
10		2014012907	2015	6	14	19	23	230.66
10		2013012477	2016	11	15	4	41	-6.40
14		2012011724	2016	8	27	7	15	-8.30
10		2014012995	2015	8	11	14	24	-17.43
7		2015010493	2015	5	24	17	48	-14.42
6		2013011113	2015	1	15	2	5	-3.39
12		2014010538	2016	8	28	8	35	-11.63
10		2014010202	2015	12	4	17	48	-17.16
8		2013010227	2015	1	29	16	42	-13.52
1		2012010547	2015	7	6	7	50	-6.26
10		2015010585	2016	6	12	6	22	298.29
6		2012013430	2016	7	24	0	12	146.03
11		2014013459	2015	6	16	3	42	-5.16
1		2013013319	2016	6	8	21	20	-3.71
4		2014012211	2016	8	29	2	27	-7.99
2		2015010632	2015	10	29	15	48	-4.20
14		2014011792	2016	11	6	22	32	-16.99
4		2012012526	2016	12	19	6	23	128.17
10		2015011123	2016	7	31	9	19	-15.18
9		2015013222	2016	11	14	11	39	-21.70
3		2013012642	2015	7	26	5	45	-6.08
7		2015010779	2015	5	17	12	45	-5.46
3		2014010318	2015	2	24	20	47	-17.48
4		2015012116	2015	8	25	12	1	-18.62
2		2013012572	2015	12	4	10	10	-13.65
7		2012012852	2015	2	1	19	4	-6.39
10		2012010007	2015	5	5	13	16	-17.41
10		2014010543	2016	9	8	13	50	-14.83
5		2012011156	2016	1	21	8	46	-10.06
6		2015010341	2015	8	21	6	48	-22.60
3		2012011859	2015	4	22	6	50	-3.42
2		2014012814	2015	7	20	2	41	-11.54
6		2012012279	2015	4	19	6	10	-15.87
9		2013010492	2016	2	17	6	12	-6.00
4		2013012904	2015	1	17	13	24	-19.44
3		2012011421	2015	5	26	19	58	-21.99
1		2012012102	2015	4	27	6	9	167.37
6		2014013736	2015	2	13	1	9	-16.51
4		2015010483	2016	9	16	22	51	-19.11
1		2014012267	2016	11	13	16	47	214.07
13		2015012549	2016	6	28	7	48	-21.14
2		2015011391	2016	10	31	1	54	362.10
4		2015010076	2016	2	5	23	45	-6.26
6		2014012403	2016	1	13	5	9	-9.32
2		2015013550	2015	5	1	7	34	300.42
6		2015011215	2016	1	10	12	42	-5.82
13		2015010522	2015	5	20	2	25	-11.93
6		2015011677	2016	10	6	7	26	-5.02
2		2015010480	2015	2	1	14	15	-6.37
13		2015012416	2016	7	13	20	59	139.64
1		2013013055	2016	7	25	14	52	-17.00
1		2013012954	2015	6	17	7	10	-6.16
13		2012013864	2015	3	27	15	0	-5.74
12		2015013496	2015	9	14	7	32	11.89
13		2012012309	2015	12	6	7	46	-11.46
14		2013010493	2016	8	6	21	23	-5.79
14		2013012616	2016	8	17	8	26	-12.79
11		2012011985	2015	9	17	1	9	-11.46
5		2012013460	2016	11	6	0	18	-15.82
3		2014010972	2016	3	24	8	40	-6.65
2		2013011703	2016	1	20	13	37	-22.10
10		2015013027	2015	10	3	8	9	-20.81
7		2014010870	2015	7	4	23	39	-12.21
5		2014012471	2016	6	27	21	37	-18.41
11		2014010101	2015	7	5	0	7	-15.27
5		2012010777	2016	11	30	15	19	-6.97
2		2015013841	2015	6	12	16	16	-21.25
5		2012011724	2015	11	12	21	28	-5.37
9		2012012540	2016	5	22	3	53	360.28
10		2015010853	2016	9	14	22	33	-3.82
10		2012011233	2016	1	7	20	12	-17.37
12		2014010183	2015	10	7	19	46	201.68
3		2014012590	2015	8	18	18	28	-17.73
3		2014010288	2016	2	17	1	46	155.61
11		2014011850	2015	8	10	12	9	-8.73
7		2014013574	2016	10	12	21	22	-7.13
12		2015011119	2015	8	23	11	37	-19.52
8		2015011043	2015	12	9	0	27	-3.59
6		2015011179	2016	10	12	0	22	243.34
12		2014011776	2015	11	4	18	6	-3.36
9		2012012097	2015	6	30	0	51	-13.37
11		2015011596	2015	1	7	22	56	-9.64
14		2013013503	2016	7	19	13	36	330.90
12		2012010281	2016	1	11	12	38	-6.16
13		2014013171	2016	3	14	6	36	-21.58
9		2012013651	2015	8	23	13	59	-18.79
10		2013012243	2016	7	19	8	59	-15.49
6		2014011802	2016	8	29	15	53	-14.01
2		2014010228	2015	11	15	22	29	-3.02
7		2012011136	2016	8	14	9	29	-10.23
9		2012013085	2016	6	2	20	45	-14.68
1		2013011495	2015	12	3	10	5	-19.27
6		2015010497	2015	10	20	21	21	-13.61
13		2014011019	2016	1	9	11	56	-22.40
2		2013010619	2016	11	18	10	47	-16.96
9		2013012137	2015	3	1	21	31	165.07
2		2012012124	2016	9	28	16	53	-16.26
9		2012012402	2015	8	11	16	0	-10.50
11		2014012267	2015	3	18	1	54	384.85
5		2013011830	2015	1	28	4	23	-4.49
7		2013013165	2015	1	29	18	6	-12.28
10		2014013184	2016	6	7	18	13	-13.49
3		2012013294	2016	7	4	12	39	-9.20
5		2015012702	2016	12	7	18	25	-14.53
14		2012011150	2016	8	11	17	12	-5.10
6		2012010374	2015	11	17	23	9	-5.18
9		2012011303	2016	7	27	4	6	-10.36
13		2014011795	2015	5	19	0	25	-10.54
10		2013010159	2015	1	30	22	41	79.55
14		2015011795	2016	3	2	16	27	-15.78
12		2012011374	2016	7	21	14	3	-5.16
3		2014012507	2015	2	5	14	15	-8.69
3		2012013628	2016	5	9	12	28	376.93
3		2014012174	2016	10	11	4	35	-4.61
6		2014010605	2016	6	27	22	23	-9.14
1		2013012229	2016	12	14	2	30	267.42
5		2014012934	2015	9	14	3	4	-17.96
9		2014013675	2016	9	13	5	22	-20.64
1		2015011405	2015	9	11	13	6	-18.39
6		2012013193	2015	3	23	17	31	-10.40
4		2013011490	2016	7	3	5	8	-13.46
1		2015012599	2015	1	31	10	29	-3.90
14		2015013264	2016	11	28	7	17	404.67
9		2012013709	2015	3	25	20	52	-6.05
6		2014010992	2016	8	6	17	24	-6.09
1		2012013740	2016	7	17	6	33	-9.60
9		2015012230	2015	4	12	0	18	-8.38
7		2014011944	2016	10	18	12	6	-19.36
10		2013012032	2016	7	11	14	43	-7.29
2		2015011948	2015	12	29	17	59	51.60
1		2015012954	2016	6	18	0	50	-11.07
13		2015012261	2015	4	21	7	11	-11.19
3		2014012660	2016	12	8	19	47	-5.03
6		2013011776	2015	1	14	4	54	-22.95
11		2013010967	2016	7	14	12	15	-19.05
5		2012010080	2015	2	15	21	56	134.32
12		2014013325	2015	6	10	21	59	29.72
7		2015013064	2016	9	20	10	40	-6.42
3		2014012439	2016	3	14	8	51	-14.92
14		2014013115	2016	3	7	21	3	-10.91
10		2014011217	2016	6	12	0	24	-12.06
10		2013010722	2016	6	23	20	44	125.46
1		2012010695	2016	8	18	2	52	-21.25
7		2013010224	2015	6	8	13	11	-6.24
7		2012011728	2016	8	16	2	54	-17.00
7		2014012247	2016	3	17	13	23	-19.78
6		2012012671	2015	8	17	9	23	-8.17
8		2015012009	2015	8	20	18	16	-13.22
13		2012012041	2016	11	30	13	7	-6.17
6		2013013537	2016	8	5	7	26	-6.21
7		2013012711	2015	10	31	22	10	-6.86
10		2014011296	2016	9	5	3	4	-3.16
9		2014010421	2016	8	19	12	1	-11.96
7		2014011482	2016	3	15	13	12	-17.12
7		2012010626	2015	9	8	18	45	-16.98
12		2014011708	2016	9	29	12	27	-21.32
3		2013011595	2015	10	22	0	44	-22.89
14		2012010976	2016	5	4	18	45	-17.66
11		2014012187	2016	8	19	17	42	-13.16
12		2013013068	2015	2	2	17	20	-18.56
9		2014011786	2015	1	12	11	27	-8.47
10		2015010554	2016	6	15	0	50	-6.42
11		2012012154	2015	9	13	13	57	-6.93
12		2015012991	2016	3	30	8	12	-21.19
8		2013010922	2016	9	14	12	32	-20.36
2		2013010813	2016	6	5	5	3	-14.65
12		2014010316	2015	5	30	6	21	-12.96
14		2014013881	2015	11	1	19	35	-15.44
14		2015010656	2016	9	27	13	33	-14.12
4		2013012627	2015	5	30	2	33	-16.40
9		2014012309	2016	4	7	0	52	204.61
13		2012011336	2016	11	6	6	43	-15.85
4		2013012161	2015	8	26	10	36	-16.17
14		2014011177	2015	6	21	22	44	-21.35
2		2014010321	2016	2	17	5	20	-16.46
5		2015011689	2016	12	18	22	12	-21.99
1		2012013621	2015	7	20	3	33	-22.23
4		2012011287	2015	10	2	2	28	-14.24
2		2015011694	2016	9	1	6	35	-22.51
12		2014010128	2015	9	14	10	50	-4.40
12		2014013737	2016	3	14	4	35	-20.64
2		2012012268	2015	10	9	12	58	-22.62
12		2015012105	2015	12	19	5	56	-4.27
13		2013010778	2015	11	24	21	10	-8.58
3		2012013210	2015	4	2	19	13	-5.03
1		2014010542	2016	2	28	17	58	-17.73
11		2013013543	2016	4	30	13	22	-10.55
10		2015010706	2015	2	7	4	12	-18.94
4		2013011967	2015	6	12	10	55	-16.22
2		2012011079	2015	11	11	14	27	-10.81
8		2012013269	2015	1	12	20	56	-5.62
11		2014011458	2015	12	18	19	39	-5.99
3		2014011409	2015	3	30	14	20	-18.64
12		2013013865	2016	8	12	0	51	-5.97
9		2014013198	2016	11	28	15	51	-9.17
5		2012011122	2015	7	25	6	21	-6.81
5		2014012973	2015	2	25	7	29	-6.35
4		2013011976	2016	1	19	20	12	-21.03
13		2015011196	2015	10	4	0	57	-22.93
1		2012010941	2016	8	17	15	17	-11.37
3		2012013814	2016	7	28	17	37	-5.17
11		2015010978	2015	5	26	9	14	-8.69
4		2013010343	2016	7	24	4	30	-21.79
13		2014013752	2016	10	22	2	39	79.50
5		2012010512	2016	7	22	11	55	-10.21
4		2014010147	2016	1	23	3	54	-19.86
10		2013010733	2016	8	5	7	11	-7.87
11		2014012972	2015	4	28	0	3	-15.29
1		2015010604	2015	1	28	6	6	-8.97
14		2012013317	2016	8	13	18	7	-4.54
9		2014013741	2016	10	22	4	21	-3.83
8		2015012784	2015	2	8	4	25	-14.08
3		2014013117	2016	6	8	0	27	-18.70
1		2012013433	2016	9	29	12	23	-21.63
4		2013010258	2016	9	2	0	39	-20.25
8		2012011078	2016	9	1	23	3	-14.64
11		2015010847	2016	5	11	10	24	279.92
1		2013012422	2016	6	30	7	24	-19.04
5		2013011735	2016	8	14	8	28	-14.76
11		2012011509	2016	5	4	10	24	-21.68
10		2013010622	2016	10	27	8	3	-13.15
9		2014011334	2015	6	22	20	55	-11.26
4		2012011285	2015	2	8	18	51	175.00
3		2014011100	2015	3	11	20	20	-21.74
3		2013012165	2016	5	18	23	26	-22.33
6		2012013348	2016	9	12	7	26	-9.37
6		2014010859	2016	5	20	8	59	-22.32
4		2014010245	2016	12	10	9	36	-10.61
11		2014011784	2015	5	14	19	57	-14.24
2		2015010581	2016	11	13	10	21	-10.16
5		2012011961	2015	5	25	18	42	-18.55
11		2014010208	2016	5	19	22	47	-10.98
5		2012013643	2015	6	22	9	29	-22.11
4		2013012214	2015	6	11	20	31	-6.69
3		2012013047	2015	7	4	19	41	353.89
9		2012013881	2015	3	16	9	9	-10.59
10		2015012809	2015	11	2	3	43	-16.33
2		2012013817	2016	5	27	14	18	-10.03
3		2015012436	2015	7	20	0	10	-19.56
3		2012011948	2015	5	2	21	32	-14.58
10		2013010008	2015	8	24	3	27	-7.90
4		2013013646	2015	10	20	14	51	-18.09
14		2015012462	2016	10	29	13	25	408.23
9		2013012360	2015	8	24	6	41	-15.58
4		2012010397	2015	11	1	10	23	-16.86
3		2013013428	2016	6	29	22	7	-3.30
12		2015011004	2016	1	26	1	16	-7.74
1		2015011114	2016	10	4	1	56	-11.11
1		2013011159	2016	8	20	18	55	-18.21
14		2015013344	2016	11	9	7	21	-19.50
11		2012013661	2016	6	19	2	26	-10.46
5		2012012815	2016	7	27	16	54	-5.27
3		2014011191	2015	3	4	16	58	-21.28
3		2015010461	2015	4	7	1	2	-10.21
10		2014013003	2015	8	14	12	45	-18.82
4		2012010795	2015	12	7	11	35	-5.27
3		2013011855	2016	6	21	6	17	-11.76
12		2014012817	2015	1	15	22	13	-8.25
9		2014011693	2015	2	20	14	46	-15.74
12		2014011076	2015	1	26	17	35	-18.03
6		2013010916	2015	3	22	9	30	-5.16
8		2014013471	2016	2	23	15	35	339.13
1		2013011025	2015	11	15	14	32	-16.76
2		2012013835	2016	1	5	17	53	-3.25
6		2013013888	2015	3	22	22	52	-12.22
14		2015012518	2015	1	6	14	26	-18.59
8		2013013706	2016	8	23	7	48	-20.80
7		2012010933	2016	3	21	4	46	-11.45
2		2015012780	2015	3	27	3	22	-7.25
3		2013011834	2015	4	14	21	21	227.21
11		2015010528	2015	9	22	0	57	-7.53
14		2012012201	2016	11	20	4	7	-5.37
14		2015012565	2016	10	1	19	9	-8.46
12		2013013661	2015	6	24	13	44	-16.40
9		2013013247	2015	10	17	15	41	-18.57
10		2012012436	2015	10	3	2	17	-11.82
11		2013012482	2016	8	12	18	31	-20.84
9		2015010848	2015	1	25	11	0	-16.06
9		2013010437	2016	6	1	6	58	-7.24
11		2015011609	2015	11	6	11	5	-6.16
7		2015013846	2015	1	25	10	24	-18.20
14		2014012509	2016	1	7	0	13	-21.74
8		2014010699	2016	5	28	13	32	273.24
14		2015012011	2015	7	14	12	36	-22.93
7		2015011530	2016	9	11	21	39	-7.77
10		2015013239	2016	11	17	15	35	-5.53
9		2014011223	2015	6	15	0	14	188.55
13		2012013444	2015	2	15	0	23	-17.80
7		2012011046	2015	3	14	20	48	-10.87
10		2013010468	2016	4	20	20	26	-7.42
6		2012012128	2016	2	1	2	44	-18.51
5		2014012219	2016	6	9	7	59	-17.11
2		2014013579	2015	4	1	16	35	-6.75
5		2013013327	2016	3	1	18	26	-10.33
2		2014012297	2015	2	7	10	20	-21.34
2		2015012512	2015	4	16	8	47	-6.85
12		2015010164	2016	6	7	23	54	-17.15
5		2012013351	2016	4	6	12	21	-4.44
14		2014011115	2016	11	8	6	36	-21.88
8		2012010607	2016	9	5	17	34	-6.94
11		2012012370	2015	8	5	18	23	-14.54
2		2014012451	2016	12	8	16	38	-14.77
11		2013010305	2015	4	26	6	19	-18.05
3		2015011323	2016	8	29	5	19	-21.60
8		2013012448	2016	12	24	21	9	-19.74
4		2014010699	2015	2	24	8	43	-10.88
14		2013013734	2016	8	1	19	54	-12.54
4		2012011344	2016	9	10	7	31	-11.29
10		2013013423	2015	11	6	6	55	-7.88
1		2014010389	2016	7	14	11	26	-19.29
10		2015010146	2016	6	21	7	2	-13.92
8		2015011959	2015	3	2	14	2	-19.33
12		2012010441	2015	4	7	10	13	291.21
10		2012013675	2015	8	12	18	17	-5.21
8		2015013767	2015	5	30	7	31	-11.20
11		2014013740	2015	5	25	8	4	-8.52
4		2013013812	2016	12	11	20	2	-11.95
2		2013011853	2016	6	5	22	58	-13.74
10		2012010469	2015	4	8	22	43	-4.97
11		2015012093	2015	2	2	11	26	143.95
4		2014011546	2016	4	25	8	42	-18.94
4		2014010579	2015	6	7	18	16	-5.47
12		2014010243	2015	1	30	4	36	-9.18
4		2013010206	2016	4	6	9	48	105.78
1		2014012507	2016	8	20	8	53	-11.51
3		2013013593	2016	7	5	12	52	-7.17
14		2015012713	2015	8	25	16	14	-7.78
12		2014012009	2016	3	28	11	45	-4.90
10		2015013359	2016	11	12	21	51	-5.89
12		2014012925	2015	9	6	1	8	-19.75
6		2014012720	2016	11	24	9	40	-19.57
11		2015012591	2016	10	16	17	41	-10.20
13		2013013213	2015	7	4	16	22	-15.63
3		2013010479	2016	12	2	0	6	-4.07
13		2013013189	2016	12	20	11	17	-10.01
2		2012011810	2016	9	1	8	13	-17.58
10		2014012064	2016	2	6	1	29	-7.89
13		2013012879	2015	12	11	23	30	-8.01
8		2013012405	2016	11	2	9	54	-21.90
14		2014013144	2016	12	3	12	45	-10.69
10		2015012432	2015	9	10	0	35	153.43
12		2013010344	2016	6	17	4	52	-13.71
5		2014011783	2015	8	7	14	44	-18.86
2		2015011036	2015	7	17	8	22	-19.60
4		2013013215	2016	1	26	3	24	-13.27
3		2015011078	2016	8	18	15	36	-22.19
3		2012013526	2015	7	4	1	35	-18.84
3		2012011972	2015	7	4	19	40	-11.42
2		2015013628	2015	3	20	23	31	-6.01
4		2015010014	2016	12	7	5	40	-6.34
8		2012011428	2016	11	18	0	8	-17.78
5		2012013259	2016	4	7	4	18	-15.78
2		2012013228	2015	5	15	11	8	-12.28
12		2013013411	2016	3	19	15	36	-12.17
6		2014010356	2015	8	19	20	50	-19.76
13		2012011921	2016	7	19	16	25	-9.22
13		2013011020	2016	10	9	9	58	-8.82
5		2014012876	2016	12	20	4	59	1.00
3		2013011605	2015	5	4	6	9	-8.80
6		2013010532	2015	6	27	11	50	-7.56
4		2013012162	2015	1	30	7	51	-21.16
6		2015013199	2016	3	9	11	29	-4.88
12		2012011935	2015	8	24	8	5	-7.79
3		2014010600	2016	10	13	20	47	-15.58
4		2015010328	2016	1	8	5	7	-6.16
11		2014012300	2015	3	18	21	51	-22.42
1		2015013666	2015	12	12	7	43	-18.29
3		2015011734	2016	1	21	5	50	-21.08
4		2015011121	2016	12	9	16	51	-12.08
1		2014010238	2016	2	3	17	52	-17.50
2		2014010884	2016	8	29	0	41	130.89
13		2013013552	2015	12	10	19	52	-12.99
11		2015011470	2016	6	18	7	43	-16.80
1		2013011205	2015	12	9	17	58	-15.06
2		2012010791	2015	5	21	18	7	-21.46
2		2015012616	2015	3	14	10	55	-5.35
11		2013012240	2016	11	27	20	27	-16.74
13		2013010502	2016	9	22	12	22	-9.75
13		2015010088	2015	2	15	10	39	-7.45
6		2013011066	2015	3	18	5	50	-4.97
8		2014011691	2016	4	3	13	1	-16.03
2		2015012871	2015	7	28	13	35	-15.50
11		2014010150	2016	5	2	21	56	-5.95
5		2015011235	2015	7	14	11	32	-12.35
4		2014012538	2016	10	3	12	55	-3.25
9		2014010474	2016	4	8	20	17	-18.79
6		2015012201	2015	10	10	1	23	-20.37
7		2013012044	2016	10	7	12	44	63.84
5		2014012852	2016	11	29	20	23	-14.27
7		2015013552	2016	4	28	11	18	-20.23
14		2014013032	2016	3	15	21	18	-7.43
13		2013010431	2016	4	2	14	3	-5.75
10		2012013628	2015	2	10	13	10	-5.01
11		2012012886	2016	5	6	18	58	-11.01
5		2014010062	2016	11	27	3	31	248.90
13		2012010272	2016	4	5	11	51	-6.99
2		2013011688	2016	1	24	18	6	141.98
4		2015012459	2016	7	10	22	31	-21.82
7		2015010914	2015	11	29	2	32	-18.33
1		2012012543	2016	2	5	5	3	94.52
7		2015012135	2016	6	13	17	26	-12.18
13		2012012160	2015	7	16	7	2	-22.16
6		2012011645	2016	9	25	2	23	-13.50
10		2014010072	2016	9	18	3	52	-18.08
7		2014012951	2016	2	11	11	36	-22.15
10		2014013331	2016	7	28	16	0	-18.31
7		2014012048	2015	11	17	10	3	-9.67
5		2012012151	2015	2	9	13	35	-9.04
8		2014010528	2016	4	26	21	17	-3.38
8		2015011346	2016	3	17	12	56	-10.49
11		2013010604	2015	2	4	12	8	-9.79
3		2014010938	2015	9	4	5	22	-15.72
13		2014010735	2015	9	27	15	51	-4.94
14		2014011367	2015	2	24	22	54	-21.05
13		2014013641	2016	9	25	12	16	-18.44
5		2013011488	2015	8	11	9	12	-22.20
2		2015013359	2015	6	4	3	15	-12.57
7		2012011860	2016	3	10	8	43	237.06
1		2013010855	2016	3	6	4	55	-12.25
1		2015010943	2016	10	20	22	27	-15.97
1		2013010497	2016	12	17	16	0	-9.95
14		2014010830	2016	9	22	0	26	-18.86
6		2015012516	2015	4	13	20	41	-3.29
14		2013010392	2015	2	18	6	48	-22.12
5		2013013589	2015	8	4	15	5	177.87
7		2012012073	2016	1	5	15	14	-20.44
2		2015010774	2015	11	26	1	5	381.33
7		2013013602	2016	9	11	12	46	-22.65
3		2012010851	2015	6	25	6	23	314.07
12		2014010802	2016	11	15	20	2	-12.61
2		2013012775	2015	12	15	4	4	-22.89
8		2012010457	2015	8	12	6	23	-22.15
7		2015011023	2016	11	7	4	18	-4.39
3		2013013844	2016	3	11	0	26	-4.66
5		2012013302	2015	5	8	13	55	-15.86
1		2015011404	2015	2	20	20	12	-3.70
7		2012011146	2015	12	16	13	24	-4.21
11		2012010679	2016	9	16	10	19	-17.21
9		2013012652	2016	9	5	7	42	-16.79
1		2013010037	2016	5	20	7	31	16.18
4		2012012292	2016	2	5	23	29	-12.31
6		2012012094	2016	11	4	13	9	-9.15
3		2015012140	2016	8	28	21	53	-20.38
12		2013010196	2016	10	25	21	22	-18.11
8		2014013110	2016	7	14	4	26	-19.53
2		2012011915	2015	1	29	23	10	-5.45
7		2012012610	2016	12	6	22	39	-11.12
7		2013010357	2015	6	21	12	25	-4.24
14		2015013008	2016	7	21	16	4	-15.65
13		2013011145	2015	1	20	20	26	-10.90
11		2012010806	2015	12	12	5	25	-3.40
6		2014010011	2016	7	6	20	3	-10.15
